id,name,listing_url,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,amenities,minimum_nights,neighbourhood_cleansed,latitude,longitude,review_scores_rating,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_checkin,review_scores_communication,review_scores_accuracy,number_of_reviews,host_is_superhost,host_response_rate,host_acceptance_rate,host_identity_verified,calculated_host_listings_count,availability_365,instant_bookable,dist_to_station,stations_within_500m,dist_to_Tokyo,dist_to_Shibuya,land_price,dist_to_land
729927406606886662,柴又駅徒歩10分！柴又帝釈天・寅さん記念館すぐ/WiFi/最大4名#301,https://www.airbnb.com/rooms/729927406606886662,"$11,313.00",Entire home/apt,Entire rental unit,4,2.0,4.0,1 bath,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Iron"", ""Stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV""]",1,Katsushika Ku,35.76213,139.87106,4.09,4.21,3.91,4.21,4.67,4.64,4.21,33,f,100%,100%,t,1,349,t,870.6439500248728,0.0,16084.901037743995,23613.396796141107,398000,424.0963380772032
729928069710459073,"(1~2p)Roppongi area,Narita 90 min, Haneda 30 min",https://www.airbnb.com/rooms/729928069710459073,"$7,500.00",Private room,Private room in rental unit,2,1.0,2.0,1.5 shared baths,"[""Fast wifi \u2013 66 Mbps"", ""Hangers"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Private living room"", ""Fire extinguisher"", ""Essentials"", ""Paid parking off premises"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Outdoor shower"", ""Building staff"", ""Lock on bedroom door"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics""]",1,Minato Ku,35.6474318,139.7367266,4.5,4.63,4.63,4.63,4.5,4.88,4.38,8,f,100%,97%,t,21,241,f,647.0773163155203,0.0,5694.934390896607,4254.157620233248,2380000,415.54377149778446
730439946030168012,蜂の巣BB/2022年新建/东京塔区域/JR线新宿秋叶原直达/最近车站步行8分钟/WIFI,https://www.airbnb.com/rooms/730439946030168012,"$8,754.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1.5 baths,"[""Keypad"", ""Hangers"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cleaning products""]",2,Koto Ku,35.69661,139.83533,4.86,4.78,4.92,4.63,4.92,4.95,4.85,86,t,100%,100%,t,31,303,t,505.5918960616721,0.0,7967.417511602928,15795.919216097836,579000,208.16917213078835
730440098939818561,蜂の巣CB/2022年新建/东京塔区域/JR线新宿秋叶原直达/最近车站步行8分钟/WIFI,https://www.airbnb.com/rooms/730440098939818561,"$8,550.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1.5 baths,"[""Keypad"", ""Hangers"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cleaning products"", ""Dining table""]",2,Koto Ku,35.69836,139.83669,4.87,4.8,4.97,4.66,4.97,4.97,4.84,70,t,100%,100%,t,31,297,t,426.7956100023528,1.0,8178.656987071931,16018.39040432429,493000,431.1022745955
732290819521756034,3駅利用＃最寄駅徒歩3分＃池袋･新宿･渋谷直通＃Nordic style Room303,https://www.airbnb.com/rooms/732290819521756034,"$15,905.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Keypad"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Oven"", ""Air conditioning"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""TV""]",2,Itabashi Ku,35.74657055824497,139.71634325101675,4.74,4.61,4.7,4.78,4.74,4.65,4.83,23,t,100%,99%,t,12,321,f,223.23754809252057,3.0,10525.6441276882,12131.10333969897,1230000,257.83495439571846
732461201573267578,【102】Well-Equipped Apt: WIFI/Microwave/Iron&more,https://www.airbnb.com/rooms/732461201573267578,"$9,286.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Fire extinguisher"", ""First aid kit"", ""Hair dryer"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Smoke alarm"", ""Shower gel"", ""Hot water kettle"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Shampoo"", ""Microwave"", ""Conditioner"", ""Iron""]",1,Koto Ku,35.66599,139.80968,4.79,4.72,4.86,4.66,4.83,4.86,4.81,58,t,100%,100%,t,7,143,f,542.3595128616038,0.0,5272.845613501589,12111.48189705338,772000,440.7704085337459
735320276637728438,【103】Well-Equipped Apt: Microwave/Iron&more,https://www.airbnb.com/rooms/735320276637728438,"$9,286.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm""]",1,Koto Ku,35.66774,139.81118,4.9,4.8,4.91,4.76,4.94,4.96,4.93,100,t,100%,100%,t,7,213,t,503.72459043154777,0.0,5337.764161495028,12299.145566033169,772000,191.60503760536832
735774587845658328,201 | Oshiage sta 3mins! Wi-Fi | Elevator 4pax,https://www.airbnb.com/rooms/735774587845658328,"$10,948.00",Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Drying rack for clothing"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Iron"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TV"", ""Long term stays allowed""]",2,Sumida Ku,35.70827,139.81504,4.72,4.7,4.6,4.87,4.87,4.83,4.79,47,t,91%,97%,t,9,167,f,147.8216724049352,4.0,6563.638275312893,14360.99903946868,1440000,224.34430765783887
735779248767910450,403 Oshiage sta 3mins walk! Wi-Fi | Elevator 4pax,https://www.airbnb.com/rooms/735779248767910450,"$13,165.00",Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Drying rack for clothing"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Iron"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""TV"", ""Long term stays allowed""]",2,Sumida Ku,35.70836,139.8148,4.65,4.76,4.35,4.88,4.94,5.0,4.76,17,t,91%,97%,t,9,132,f,119.50985942769996,4.0,6548.515739380423,14343.257888831467,1440000,205.3791911418968
735918670790767180,Explore Ikebukuro~Free WIFI/Double room!,https://www.airbnb.com/rooms/735918670790767180,"$14,283.00",Entire home/apt,Entire condo,2,1.0,1.0,1.5 baths,"[""Keypad"", ""Hangers"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""TV"", ""Long term stays allowed""]",2,Toshima Ku,35.72998,139.72574,4.73,4.66,4.84,4.73,4.89,4.89,4.85,74,f,100%,100%,t,3,150,t,196.4511299068438,3.0,8047.099907196753,10113.588169149369,1030000,175.677450235869
736004220541894412,Stay in Art 1 min from Koenji Sta./BnA Koenji 2F,https://www.airbnb.com/rooms/736004220541894412,"$18,093.00",Private room,Room in boutique hotel,2,1.0,2.0,1 private bath,"[""Safe"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Iron"", ""Bidet"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Laundromat nearby"", ""Conditioner"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Lockbox"", ""Long term stays allowed""]",2,Suginami Ku,35.7061296,139.6507715,4.94,4.88,4.89,4.97,4.95,4.93,4.94,108,t,100%,100%,t,2,148,t,162.51946332901167,1.0,13296.665196709311,8566.727770763046,827000,278.9740476429358
736480106840116372,Shinjuku Stn 10 min walk/1 min DonQui/Mifi,https://www.airbnb.com/rooms/736480106840116372,"$34,972.00",Entire home/apt,Entire rental unit,3,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Drying rack for clothing"", ""Elevator"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Crib"", ""Wifi"", ""Wine glasses"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Baby bath"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Pocket wifi"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.69792526461694,139.7025572435037,4.84,4.84,4.83,4.9,4.9,4.96,4.91,70,t,99%,100%,t,68,186,f,367.37681178405256,2.0,7445.692069716962,5345.789899757956,1980000,240.8745816415212
736534827808255207,【新宿】新宿至近2駅！駅5分POPhouse2LDK57㎡/ボードゲーム＆マンガでゆったり/買物至便,https://www.airbnb.com/rooms/736534827808255207,"$21,467.00",Entire home/apt,Entire home,4,2.0,3.0,1.5 baths,"[""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Hot water"", ""Fast wifi \u2013 127 Mbps"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Board games"", ""Cleaning available during stay"", ""Bathtub"", ""Books and reading material"", ""First aid kit"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Central heating"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.71735,139.69262,4.84,4.58,4.73,4.69,4.51,4.84,4.78,45,t,100%,99%,t,57,120,t,375.1365484984045,1.0,9567.04430430708,8063.855875019212,902000,632.3918897850594
736704070644683248,錦糸町站&押上站 两线步行圈  徒步天空树 有电梯楼下便利店 洗衣机/厨房/空调/沙发床有,https://www.airbnb.com/rooms/736704070644683248,"$43,139.00",Entire home/apt,Entire condo,3,1.0,1.0,1 bath,"[""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Body soap"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV""]",3,Sumida Ku,35.70454,139.81246,4.59,4.56,4.59,4.59,4.63,4.74,4.7,27,f,100%,48%,t,12,180,f,556.907526372311,0.0,6044.443845685941,13870.455036989111,965000,239.28413656044103
738113762784155432,【MUJI HOTEL GINZA】Room only【TypeC】,https://www.airbnb.com/rooms/738113762784155432,"$58,800.00",Private room,Room in hotel,2,1.0,1.0,1 private bath,"[""Extra pillows and blankets"", ""Safe"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Elevator"", ""Children\u2019s dinnerware"", ""City skyline view"", ""Standalone high chair - available upon request"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""\u7121\u5370\u826f\u54c1 conditioner"", ""Coffee"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""Cleaning available during stay"", ""Wifi"", ""Wine glasses"", ""AC - split type ductless system"", ""\u7121\u5370\u826f\u54c1 shampoo"", ""Books and reading material"", ""Changing table"", ""Paid parking garage on premises \u2013 40 spaces"", ""32 inch TV"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""\u7121\u5370\u826f\u54c1 body soap"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Long term stays allowed""]",1,Chuo Ku,35.672452199147735,139.76462081335296,5.0,4.67,4.75,5.0,4.83,4.83,5.0,12,t,100%,90%,t,1,87,t,93.72022305658038,6.0,1235.5584776728113,7295.962883140759,35600000,72.94440447870834
738680114941058113,Shibuya 5min by train! 7min Walk to Sangenjaya sta,https://www.airbnb.com/rooms/738680114941058113,"$8,570.00",Entire home/apt,Entire rental unit,4,1.0,4.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Elevator"", ""\u30d3\u30aa\u30ec body soap"", ""Dining table"", ""Children\u2019s dinnerware"", ""Hot water"", ""City skyline view"", ""Iron"", ""Fire extinguisher"", ""Induction stove"", ""Fast wifi \u2013 130 Mbps"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Toaster"", ""Hair dryer"", ""Wine glasses"", ""\u30d1\u30f3\u30c6\u30fc\u30f3 conditioner"", ""Bathtub"", ""Window AC unit"", ""First aid kit"", ""Free washer \u2013 In building"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""\u30d1\u30f3\u30c6\u30fc\u30f3 shampoo"", ""Central heating"", ""TV"", ""Long term stays allowed""]",1,Setagaya Ku,35.639520873057535,139.668176449141,4.69,4.6,4.63,4.79,4.81,4.93,4.71,126,t,100%,100%,t,63,146,t,622.3425506355807,0.0,12332.640974298612,4539.621408120145,1010000,360.42181708170193
738680413287783221,"Shibuya, Family, Friends, Spacious, Projector, VOD",https://www.airbnb.com/rooms/738680413287783221,"$14,015.00",Entire home/apt,Entire rental unit,4,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Movie theater"", ""Smoking allowed"", ""Children\u2019s dinnerware"", ""Hot water"", ""Shampoo"", ""Crib - available upon request"", ""Iron"", ""Popin Aladdin 2 Plus sound system with Bluetooth and aux"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Game console"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wine glasses"", ""Shower gel"", ""Gas stove"", ""Fast wifi \u2013 102 Mbps"", ""170 inch TV with Amazon Prime Video, Disney+, Hulu, Netflix, DVD player"", ""Folding or convertible high chair - available upon request"", ""Books and reading material"", ""Single level home"", ""Window AC unit"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""Long term stays allowed""]",2,Setagaya Ku,35.63952619365536,139.66813143047523,4.72,4.68,4.71,4.72,4.84,4.95,4.71,75,f,100%,99%,t,4,319,t,624.423102303291,0.0,12336.739409650534,4543.257587784857,1010000,365.1627636168014
739304234278270069,Based location for visiting Tokyo near Station#302,https://www.airbnb.com/rooms/739304234278270069,"$12,832.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Dove body soap"", ""Hot water"", ""Iron"", ""Essential conditioner"", ""Fire extinguisher"", ""Bidet"", ""Essential shampoo"", ""Smart lock"", ""Essentials"", ""Portable fans"", ""Freezer"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""SHAPE refrigerator"", ""Toaster"", ""Hair dryer"", ""AC - split type ductless system"", ""Bathtub"", ""Fast wifi \u2013 374 Mbps"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""19 inch TV"", ""Microwave"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TAKARA stainless steel gas stove"", ""Long term stays allowed""]",5,Sumida Ku,35.69672,139.7995,4.97,4.93,4.96,4.92,4.95,4.98,4.98,131,t,100%,100%,t,7,55,f,230.41374330286592,1.0,4256.486107794411,12103.369241976028,1230000,321.89407152209867
739454762399817658,ReimiMondo SmR6,https://www.airbnb.com/rooms/739454762399817658,"$9,715.00",Entire home/apt,Entire serviced apartment,2,0.0,1.0,1 bath,"[""Extra pillows and blankets"", ""Coffee maker"", ""Clothing storage: closet, wardrobe, and dresser"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hair refrigerator"", ""Hot water"", ""Shampoo"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Paid parking on premises"", ""Hair dryer"", ""Cleaning available during stay"", ""Crib"", ""Wifi"", ""Shower gel"", ""Paid street parking off premises"", ""Bathtub"", ""Host greets you"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Cooking basics"", ""TV""]",1,Toshima Ku,35.73653,139.71302,4.55,4.58,4.55,4.45,4.58,4.85,4.53,53,f,100%,99%,t,14,310,f,643.0139827262817,0.0,9608.007083875656,10717.470501635778,1360000,202.80560188938165
